DokumentUrl*;Verknüpfungsart*;Abonnements;Dokumentbeschreibung;Sprache*;Dokumenttyp*;Dokumentnummer;Ausgabedatum;AcCode*;ID;Hosted Datei ID;Löschen
https://jhci.global.jhcn.net/livelink/llisapi.dll/842023/DIN_55468-1_Packstoffe_-_Wellpappe_-_Anforderungen%2C_Pr%C3%BCfung.pdf?func=doc.Fetch&nodeId=842023&vernum=3;Url;;DIN 55468-1;de;trule;DIN 55468-1;2021-01-00;DE30088512;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94413187/DIN_EN_IEC_60068-3-5_VDE_0468-3-5_Umgebungseinfl%C3%BCsse_Teil_3-5_Unterst%C3%BCtzende_Dokumentation_und_Leitfaden_%E2%80%93_Best%C3%A4tigung_des_Leistungsverm%C3%B6gens_von_Temperatur-Pr%C3%BCfkammern.pdf?func=doc.Fetch&nodeId=94413187&vernum=1;Url;;DIN EN IEC 60068-3-5*VDE 0468-3-5;de;trule;DIN EN IEC 60068-3-5*VDE 0468-3-5;2018-10-00;DE30077908;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94412703/DIN_TS_12831-1_Verfahren_zur_Berechnung_der_Raumheizlast_-_Teil_1__Nationale_Erg%C3%A4nzungen_zur_DIN_EN_12831-1.pdf?func=doc.Fetch&nodeId=94412703&vernum=1;Url;;DIN/TS 12831-1;de;trule;DIN/TS 12831-1;2020-04-00;DE30084519;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/39970051/VDE_0847-4-10%2C_DIN_EN_61000-4-10_Elektromagnetische_Vertr%C3%A4glichkeit_%28EMV%29_Teil_4-10_Pr%C3%BCf-_und_Messverfahren_-_Pr%C3%BCfung_der_St%C3%B6rfestigkeit_gegen_ged%C3%A4mpft_schwingende_Magnetfelder.pdf?func=doc.Fetch&nodeId=39970051&vernum=2;Url;;DIN EN 61000-4-10*VDE 0847-4-10;de;trule;DIN EN 61000-4-10*VDE 0847-4-10;2018-01-00;DE30074460;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94436865/DIN_TS_12831-1__elektronische_Beilage.zip?func=doc.Fetch&nodeId=94436865&vernum=1;Url;;DIN/TS 12831-1 Zip-Datei;de;trule;DIN/TS 12831-1;2020-04-00;DE30084519;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/fetch/2000/232971/227797/37606117/34411574/124231/238764/-/DIN_51820_Pr%C3%BCfung_von_Schmierstoffen%C2%A0-_Infrarotspektrometrische_Analyse_von_Schmierfetten%C2%A0-_Aufnahme_und_Auswertung_von_Infrarotspektren_12_2013.PDF?nodeid=94528590&vernum=1;Url;;DIN 51820;de;trule;DIN 51820;2013-12-00;DE30055513;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94536573/DIN_51451_Pr%C3%BCfung_von_Mineral%C3%B6lerzeugnissen_und_verwandten_Produkten_-_Infrarotspektrometrische_Analyse_-Allgemeine_Arbeitsgrundlagen_02_2020.PDF?func=doc.Fetch&nodeId=94536573&vernum=1;Url;;DIN 51451;de;trule;DIN 51451;2020-02-00;DE30083402;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/37441708/DIN_25201-4_-_Konstruktionsrichtlinie_f%C3%BCr_Schienenfahrzeuge_und_deren_Komponenten_-_Schraubenverbindungen_-_Teil_4_Sichern_von_Schraubenverbindungen_11_2021.pdf?func=doc.Fetch&nodeId=37441708&vernum=2;Url;;DIN 25201-4;de;trule;DIN 25201-4;2021-11-00;DE30090794;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94597805/VDI_2016_Blatt_1_%28Entwurf%29_Festigkeitsnachweis_von_Bauteilen_aus_thermoplastischen_Kunststoffen%C2%A0-_Grundlagen_07_2023.PDF?func=doc.Fetch&nodeId=94597805&vernum=1;Url;;VDI 2016 Blatt 1;de;trule;VDI 2016 Blatt 1;2023-07-00;DE88909265;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94611931/VDI_2016_Blatt_2_%28Entwurf%29_Festigkeitsnachweis_von_Bauteilen_aus_thermoplastischen_Kunststoffen%C2%A0-_Festigkeitsnachweis_gegen%C3%BCber_statischen_Belastungen_07_2023.PDF?func=doc.Fetch&nodeId=94611931&vernum=1;Url;;VDI 2016 Blatt 2;de;trule;VDI 2016 Blatt 2;2023-07-00;DE88909266;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94721207/DIN_46228-4_Aderendh%C3%BClsen%C2%A0-_Teil%C2%A04_Rohrform_mit_Kunststoffh%C3%BClsen_03_2020.PDF?func=doc.Fetch&nodeId=94721207&vernum=1;Url;;DIN 46228-4;de;trule;DIN 46228-4;2020-03-00;DE30084460;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/42134620/VDE_0100-520%2C_DIN_VDE_0100-520_Errichten_von_Niederspannungsanlagen_Teil_5-52_Auswahl_und_Errichtung_elektrischer_Betriebsmittel_%E2%80%93_Kabel-_und_Leitungsanlagen.pdf?func=doc.Fetch&nodeId=42134620&vernum=2;Url;;DIN VDE 0100-520*VDE 0100-520;de;trule;DIN VDE 0100-520*VDE 0100-520;2023-06-00;DE30097592;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95145336/DIN_VDE_0100-540_A1_VDE_0100-540_A1_Errichten_von_Niederspannungsanlagen_-Teil_5-54_Auswahl_und_Errichtung_elektrischer_Betriebsmittel_-_Erdungsanlagen_und_Schutzleiter.pdf?func=doc.Fetch&nodeId=95145336&vernum=1;Url;;DIN VDE 0100-540/A1*VDE 0100-540/A1;de;trule;DIN VDE 0100-540/A1*VDE 0100-540/A1;2018-09-00;DE30078391;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/37821125/DIN_ISO_3547-1_Gleitlager_Gerollte_Buchsen_Teil_1_Ma%C3%9Fe.pdf?func=doc.Fetch&nodeId=37821125&vernum=3;Url;;DIN ISO 3547-1;de;trule;DIN ISO 3547-1;2023-10-00;DE30099106;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95471198/DIN_EN_IEC_61300-3-33_Berichtigung_1_Lichtwellenleiter_-_Verbindungselemente_und_passive_Bauteile_-_Grundlegende_Pr%C3%BCf-_und_Messverfahren_-_Teil_3-33_Untersuchungen_und_Messungen.pdf?func=doc.Fetch&nodeId=95471198&vernum=1;Url;;DIN EN IEC 61300-3-33 Berichtigung 1;de;trule;DIN EN IEC 61300-3-33 Berichtigung 1;2023-10-00;DE30099312;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94922294/DIN_VDE_0100-520_VDE_0100-520_Beiblatt_2_Errichten_von_Niederspannungsanlagen-Auswahl_und_Errichtung_elektrischer_Betriebsmittel.pdf?func=doc.Fetch&nodeId=94922294&vernum=1;Url;;DIN VDE 0100-520 Beiblatt 2*VDE 0100-520 Beiblatt 2;de;trule;DIN VDE 0100-520 Beiblatt 2*VDE 0100-520 Beiblatt 2;2023-10-00;DE30098737;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/94737084/DIN_46228-4_Aderendh%C3%BClsen%C2%A0-_Teil%C2%A04_Rohrform_mit_Kunststoffh%C3%BClsen_Berichtigung_1_10_2023.PDF?func=doc.Fetch&nodeId=94737084&vernum=1;Url;;DIN 46228-4 Berichtigung 1;de;trule;DIN 46228-4 Berichtigung 1;2023-10-00;DE30099358;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95132173/ISO_IEC_FDIS_25010_ENTWURF_System-_und_Software-Engineering_-_Qualit%C3%A4tskriterien_und_Bewertung_von_System_und_Softwareprodukten_SQuaRE_-_Produktqualit%C3%A4tsmodell.pdf?func=doc.Fetch&nodeId=95132173&vernum=1;Url;;ISO/IEC FDIS 25010;de;trule;ISO/IEC FDIS 25010;2023-08-00;IX30573173;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95479915/DIN_EN_IEC_61300-3-33_Lichtwellenleiter_-_Verbindungselemente_und_passive_Bauteile_-_Grundlegende_Pr%C3%BCf-_und_Messverfahren_Teil_33_Untersuchungen__und_Messungen.pdf?func=doc.Fetch&nodeId=95479915&vernum=1;Url;;DIN EN IEC 61300-3-33;de;trule;DIN EN IEC 61300-3-33;2023-07-00;DE30097235;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/1319595/DIN_4747-1_Fernw%C3%A4rmeanlagen_-_Sichercheitstechnische_Ausr%C3%BCstung_von_Unterstationen-_Hausstationen_u._Hausanlagen.pdf?func=doc.Fetch&nodeId=1319595&vernum=2;Url;;DIN 4747;de;trule;DIN 4747;2022-08-00;DE30092382;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95745088/ISO_IEC_9899_Programmiersprachen__C__1999_12_zur%C3%BCckgezogen.pdf?func=doc.Fetch&nodeId=95745088&vernum=1;Url;;ISO/IEC 9899;EN;trule;ISO/IEC 9899;1999-12-00;IX45754357;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95756086/ISO_IEC_10967-1_Informationstechnik_Sprachunabh%C3%A4ngige_Arithmetik_Teil_1_Ganzzahl-_und_Gleitpunkt-Arithmetik.pdf?func=doc.Fetch&nodeId=95756086&vernum=1;Url;;ISO/IEC 10967-1;EN;trule;ISO/IEC 10967-1;1994-12-00;IX18963531;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95758107/DIN_EN_IEC_62275_VDE_0604-201_Kabelf%C3%BChrungssysteme__Kabelbinder_f%C3%BCr_elektrische_Installationen.pdf?func=doc.Fetch&nodeId=95758107&vernum=1;Url;;DIN EN IEC 62275*VDE 0604-201;de;trule;DIN EN IEC 62275*VDE 0604-201;2020-08-00;DE30086201;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/40974368/VDE_0411-1_AMD1%2C_DIN_EN_61010-1_AMD1_Sicherheitsbestimmungen_f%C3%BCr_elektrische_Mess-%2C_Steuer-%2C_Regel-_und_Laborger%C3%A4te_Teil_1_Allgemeine_Anforderungen_ENTWURF.pdf?func=doc.Fetch&nodeId=40974368&vernum=2;Url;;DIN EN 61010-1*VDE 0411-1;de;trule;DIN EN 61010-1*VDE 0411-1;2023-08-00;DE30098679;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95873059/DIN_EN_IEC_62368-1_VDE_0868-1_Draft_Einrichtungen_f%C3%BCr_Audio_Video__Informations-_und_Kommunikationstechnik_-_Teil_1__Sicherheitsanforderungen_DRAFT.pdf?func=doc.Fetch&nodeId=95873059&vernum=1;Url;;DIN EN IEC 62368-1*VDE 0868-1;de;trule;DIN EN IEC 62368-1*VDE 0868-1;2022-09-00;DE30095658;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/95994330/DIN_EN_IEC_60068-3-7_VDE_0468-3-7_Umgebungseinfl%C3%BCsse_-_Teil_3-7_Unterst%C3%BCtzende_Dokumentation_und_Leitfaden_Messungen_in_Temperaturpr%C3%BCfkammern_f%C3%BCr_Pr%C3%BCfungen_A_K%C3%A4lte_und_B_trockene_W%C3%A4rme_mit_Pr%C3%BCfgut.pdf?func=doc.Fetch&nodeId=95994330&vernum=1;Url;;DIN EN IEC 60068-3-7*VDE 0468-3-7;de;trule;DIN EN IEC 60068-3-7*VDE 0468-3-7;2022-11-00;DE30095456;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96051796/DIN_ISO_50003_Energiemanagementsysteme_Anforderungen_an_Stellen_die_Energiemanagementsysteme_auditieren_und_zertifizieren.pdf?func=doc.Fetch&nodeId=96051796&vernum=1;Url;;DIN ISO 50003;de;trule;DIN ISO 50003;2022-05-00;DE30093671;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96055309/DIN_ISO_20816-3_Mechanische_Schwingungen_-_Messung_und_Bewertung_der_Schwingungen_von_Maschinen_-_Teil_3_Industriemaschinen_mit_einer_Leistung_%C3%BCber_15_kW.pdf?func=doc.Fetch&nodeId=96055309&vernum=1;Url;;DIN ISO 20816-3;de;trule;DIN ISO 20816-3;2023-04-00;DE30097254;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/410570/DIN_45630-1.pdf?func=doc.Fetch&nodeId=410570&vernum=2;Url;;DIN 45630-1;de;trule;DIN 45630-1;1971-12-00;DE00003035;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/45908412/VDI_VDE_2627_Blatt_2_Messr%C3%A4ume_-_Leitfaden_zur_Planung%2C_Erstellung_und_zum_Betrieb__10_2005.pdf?func=doc.Fetch&nodeId=45908412&vernum=2;Url;;VDI/VDE 2627 Blatt 2;MISC;trule;VDI/VDE 2627 Blatt 2;2022-02-00;DE88841991;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96203942/DIN_EN_45554_Allgemeine_Verfahren_zur_Bewertung_der_Reparier%2C_Wiederverwend_und_Upgradebarkeit_energieverbrauchsrelevanter_Produkte.pdf?func=doc.Fetch&nodeId=96203942&vernum=1;Url;;DIN EN 45554;de;trule;DIN EN 45554;2020-10-00;DE30087400;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/342890/DIN_EN_10027-2_Bezeichnungssysteme_f%C3%BCr_St%C3%A4hle.pdf?func=doc.Fetch&nodeId=342890&vernum=2;Url;;DIN EN 10027-2;de;trule;DIN EN 10027-2;2015-07-00;DE30059905;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96332360/DIN_EN_IEC_62443%2D3%2D2_VDE_0802%2D3%2D2_IT%2DSicherheit_f%C3%BCr_industrielle_Automatisierungssysteme_Teil_3%2D2_Sicherheitsrisikobeurteilung_und_Systemgestaltung.pdf?func=doc.Fetch&nodeId=96332360&vernum=1;Url;;DIN EN IEC 62443-3-2*VDE 0802-3-2;de;trule;DIN EN IEC 62443-3-2*VDE 0802-3-2;2021-12-00;DE30091779;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96349167/DIN_EN_IEC_61400%2D26%2D1_VDE_0127%2D26%2D1_Windenergieanlagen_%2D_Teil_26%2D1_Verf%C3%BCgbarkeit_von_Windenergieanlagen.pdf?func=doc.Fetch&nodeId=96349167&vernum=1;Url;;DIN EN IEC 61400-26-1*VDE 0127-26-1;de;trule;DIN EN IEC 61400-26-1*VDE 0127-26-1;2021-10-00;DE30088184;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96347368/DIN_EN_IEC_61400%2D26%2D1_VDE_0127%2D26%2D1_Berichtigung_1_Windenergieanlagen_%2D_Teil_26%2D1_Verf%C3%BCgbarkeit_von_Windenergieanlagen.pdf?func=doc.Fetch&nodeId=96347368&vernum=1;Url;;DIN EN IEC 61400-26-1 Berichtigung 1*VDE 0127-26-1 Berichtigung 1;de;trule;DIN EN IEC 61400-26-1 Berichtigung 1*VDE 0127-26-1 Berichtigung 1;2022-10-00;DE30095934;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96363014/DIN_EN_ISO_29988%2D1_Kunststoffe_%2D_Polyoxymethylen_POM%2DWerkstoffe_%2D_Teil_1_Bezeichnungssystem_und_Basis_f%C3%BCr_Spezifikationen.pdf?func=doc.Fetch&nodeId=96363014&vernum=1;Url;;DIN EN ISO 29988-1;de;trule;DIN EN ISO 29988-1;2020-03-00;DE30085041;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96424206/DIN_EN_10294%2D2_Stahlrohre_f%C3%BCr_die_spanende_Bearbeitung_Drehteilrohre_%2D_Technische_Lieferbedingungen_%2D_Teil_2_Nichtrostende_St%C3%A4hle_mit_spezifizierten_Zerspanungseigenschaften.pdf?func=doc.Fetch&nodeId=96424206&vernum=1;Url;;DIN EN 10294-2;de;trule;DIN EN 10294-2;2012-04-00;DE30045987;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/38333339/DIN_4003%2D1_Konzept_f%C3%BCr_den_Aufbau_von_3D%2DModellen_auf_Grundlage_von_Merkmalen_nach_DIN%C2%A04000%C2%A0%2D_Teil%C2%A01_%C3%9Cbersicht_und_Grundlagen.pdf?func=doc.Fetch&nodeId=38333339&vernum=2;Url;;DIN 4003-1;de;trule;DIN 4003-1;2017-10-00;DE30074190;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/955990/DIN_8526_Pr%C3%BCfung_von_Weichl%C3%B6tverbindungen_%2D_Spaltl%C3%B6tverbindungen_%2D_Scherversuch_%2D_Zeitstandscherversuch.pdf?func=doc.Fetch&nodeId=955990&vernum=2;Url;;DIN 8526;de;trule;DIN 8526;2016-03-00;DE30066109;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/1297861/DIN_EN_ISO_13849%2D1_Sicherheit_von_Maschinen_%2D_Sicherheitsbezogene_Teile_von_Steuerungen_%2D_Teil_1_Allgemeine_Gestaltungsleits%C3%A4tze.pdf?func=doc.Fetch&nodeId=1297861&vernum=6;Url;;DIN EN ISO 13849-1;de;trule;DIN EN ISO 13849-1;2023-12-00;DE30098384;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/35209193/DIN_EN_ISO_683%2D17_F%C3%BCr_eine_W%C3%A4rmebehandlung_bestimmte_St%C3%A4hle%2C_legierte_St%C3%A4hle_und_Automatenst%C3%A4hle_%2D_Teil_17_W%C3%A4lzlagerst%C3%A4hle.pdf?func=doc.Fetch&nodeId=35209193&vernum=3;Url;;DIN EN ISO 683-17;de;trule;DIN EN ISO 683-17;2023-12-00;DE30097505;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/153607/DIN_EN_ISO_4035_Sechskantmuttern_niedrige_Form_mit_Fase_%2D_Produktklassen_A_und_B.pdf?func=doc.Fetch&nodeId=153607&vernum=3;Url;;DIN EN ISO 4035;de;trule;DIN EN ISO 4035;2023-12-00;DE30099740;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96534949/VDI_AMEV_BVS_DVQST%2DEE_6023_Blatt_1.1_Hygiene_in_Trinkwasser%2DInstallationen_%2D_Leitungsgebundene_Getr%C3%A4nkespender.pdf?func=doc.Fetch&nodeId=96534949&vernum=1;Url;;VDI/AMEV/BVS/DVQST-EE 6023 Blatt 1.1;de;trule;VDI/AMEV/BVS/DVQST-EE 6023 Blatt 1.1;2023-11-00;DE45856646;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96575636/DIN_EN_3058_Luft%2D_und_Raumfahrt_Flugwerklager_Zweireihige_Rillenkugellager_aus_korrosionsbest%C3%A4ndigem_Stahl_Ma%C3%9Fe_und_Belastungen.pdf?func=doc.Fetch&nodeId=96575636&vernum=1;Url;;DIN EN 3058;de;trule;DIN EN 3058;1994-06-00;DE18954427;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/250737/DIN_EN_ISO_14253%2D1_Geometrische_Produktspezifikation_GPS_%2D_Pr%C3%BCfung_von_Werkst%C3%BCcken_und_Me%C3%9Fger%C3%A4ten_durch_Messen.pdf?func=doc.Fetch&nodeId=250737&vernum=3;Url;;DIN EN ISO 14253-1;de;trule;DIN EN ISO 14253-1;2018-07-00;DE30073433;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/31537604/DIN_EN_ISO_14585_Flachkopf%2DBlechschrauben_mit_Innensechsrund_05%2D2002.pdf?func=doc.Fetch&nodeId=31537604&vernum=2;Url;;DIN EN ISO 14585;de;trule;DIN EN ISO 14585;2011-05-00;DE30044094;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96586178/VDI_2052_Blatt_1_Raumlufttechnik_%2D_K%C3%BCchen.pdf?func=doc.Fetch&nodeId=96586178&vernum=1;Url;;VDI 2052 Blatt 1;MISC;trule;VDI 2052 Blatt 1;2017-04-00;DE45666387;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96586184/VDI_2052_Blatt_2_Raumlufttechnik_%2D_K%C3%BCchen_%2D_Reinigung_von_Abluftanlagen.pdf?func=doc.Fetch&nodeId=96586184&vernum=1;Url;;VDI 2052 Blatt 2;MISC;trule;VDI 2052 Blatt 2;2022-01-00;DE88841987;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96586602/VDI%2DMT_2052_Blatt_3_Raumlufttechnik_%2D_K%C3%BCchen_%2D_Reinigung_von_Abluftanlagen_%2D_Schulungen.pdf?func=doc.Fetch&nodeId=96586602&vernum=1;Url;;VDI-MT 2052 Blatt 3;MISC;trule;VDI-MT 2052 Blatt 3;2022-01-00;DE88841988;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/1222519/DIN_EN_ISO_898%2D5_Mechanische_Eigenschaften_von_Verbindungselementen_aus_Kohlenstoffstahl_u._legiertem_Stahl_%2D_Gewindestifte.pdf?func=doc.Fetch&nodeId=1222519&vernum=2;Url;;DIN EN ISO 898-5;de;trule;DIN EN ISO 898-5;2012-09-00;DE30048390;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96703297/DIN_EN_IEC_61010%2D2%2D012_VDE_0411%2D2%2D012_Sicherheitsbestimmungen_f%C3%BCr_elektrische_Mess%2DSteuer%2DRegel%2D_und_Laborger%C3%A4te_%2D_Teil_2%2D012_Besondere_Anforderungen_an_Klima%2D_und_Umwelttestger%C3%A4te_und_andere_Temperatur%2DKonditionierungsger%C3%A4te.pdf?func=doc.Fetch&nodeId=96703297&vernum=1;Url;;DIN EN IEC 61010-2-012*VDE 0411-2-012;de;trule;DIN EN IEC 61010-2-012*VDE 0411-2-012;2023-07-00;DE30097517;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96716371/DIN_EN_60068%2D2%2D69_VDE_0468%2D2%2D69_Umgebungseinfl%C3%BCsse_%2D_Teil_2%2D69_Pr%C3%BCfung_der_L%C3%B6tbarkeit_von_Bauelementen_der_Elektronik_und_Leiterplatten_mit_der_Benetzungswaage_Kraftmessung.pdf?func=doc.Fetch&nodeId=96716371&vernum=1;Url;;DIN EN 60068-2-69*VDE 0468-2-69;de;trule;DIN EN 60068-2-69*VDE 0468-2-69;2020-03-00;DE30084707;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/452874/DIN_EN_ISO_8734_Zylinderstifte_aus_geh%C3%A4rtetem_Stahl_u._martensitischem_nichtrostendem_Stahl.pdf?func=doc.Fetch&nodeId=452874&vernum=2;Url;;DIN EN ISO 8734;de;trule;DIN EN ISO 8734;2019-05-00;DE30081081;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96837226/DIN_53290_Pr%C3%BCfung_von_Kernverbunden_Begriffe.pdf?func=doc.Fetch&nodeId=96837226&vernum=1;Url;;DIN 53290;de;trule;DIN 53290;1982-02-00;DE18200052;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96837136/DIN_53292_Pr%C3%BCfung_von_Kernverbunden_Zugversuch_senkrecht_zur_Deckschichtebene.pdf?func=doc.Fetch&nodeId=96837136&vernum=1;Url;;DIN 53292;de;trule;DIN 53292;1982-02-00;DE18200054;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96838151/DIN_53293_Pr%C3%BCfung_von_Kernverbunden_Biegeversuch.pdf?func=doc.Fetch&nodeId=96838151&vernum=1;Url;;DIN 53293;de;trule;DIN 53293;1982-02-00;DE18200055;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96837307/DIN_53294_Pr%C3%BCfung_von_Kernverbunden__Schubversuch.pdf?func=doc.Fetch&nodeId=96837307&vernum=1;Url;;DIN 53294;de;trule;DIN 53294;1982-02-00;DE18200056;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96841565/DIN_53295_Pr%C3%BCfung_von_Kernverbunden_Trommel%2DSch%C3%A4lversuch.pdf?func=doc.Fetch&nodeId=96841565&vernum=1;Url;;DIN 53295;de;trule;DIN 53295;1982-02-00;DE18200315;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/96841290/DIN_743%2D4_Tragf%C3%A4higkeitsberechnung_von_Wellen_und_Achsen%2DTeil_4_Zeitfestigkeit%2C_Dauerfestigkeit%2DSch%C3%A4digungs%C3%A4quivalente_Spannungsamplitude.pdf?func=doc.Fetch&nodeId=96841290&vernum=1;Url;;DIN 743-4;de;trule;DIN 743-4;2012-12-00;DE30046356;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97102026/VDI_VDE_DGQ_DKD_2618_Blatt_11.4_Berichtigung_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Pr%C3%BCfanweisung_f%C3%BCr_elektronische_digitale_Messuhren.pdf?func=doc.Fetch&nodeId=97102026&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 11.4 Berichtigung;MISC;trule;VDI/VDE/DGQ/DKD 2618 Blatt 11.4 Berichtigung;2021-04-00;DE45667354;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97103241/VDI_VDE_DGQ_DKD_2618_Blatt_16.1_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Pr%C3%BCfanweisung_f%C3%BCr_vertikale_L%C3%A4ngenmessger%C3%A4te_ENTWURF.pdf?func=doc.Fetch&nodeId=97103241&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 16.1;de;trule;VDI/VDE/DGQ/DKD 2618 Blatt 16.1;2023-02-00;DE45970599;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97102037/VDI_VDE_DGQ_DKD_2618_Blatt_11.4_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Pr%C3%BCfanweisung_f%C3%BCr_elektronische_digitale_Messuhren.pdf?func=doc.Fetch&nodeId=97102037&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 11.4;MISC;trule;VDI/VDE/DGQ/DKD 2618 Blatt 11.4;2020-08-00;DE45667187;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97103272/VDI_VDE_DGQ_DKD_2618_Blatt_11.1_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Pr%C3%BCfanweisung_f%C3%BCr_mechanische_Messuhren.pdf?func=doc.Fetch&nodeId=97103272&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 11.1;MISC;trule;VDI/VDE/DGQ/DKD 2618 Blatt 11.1;2021-08-00;DE88823738;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97103177/VDI_VDE_DGQ_DKD_2618_Blatt_8.2_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Pr%C3%BCfanweisung_f%C3%BCr_Ma%C3%9Fb%C3%A4nder_und_Ma%C3%9Fst%C3%A4be.pdf?func=doc.Fetch&nodeId=97103177&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 8.2;MISC;trule;VDI/VDE/DGQ/DKD 2618 Blatt 8.2;2023-06-00;DE45855707;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97115644/VDI_VDE_DGQ_DKD_2618_Blatt_1.1_Pr%C3%BCfmittel%C3%BCberwachung_%2D_Anweisungen_zur_%C3%9Cberwachung_von_Messmitteln_f%C3%BCr_geometrische_Gr%C3%B6%C3%9Fen_%2D_Grundlagen.pdf?func=doc.Fetch&nodeId=97115644&vernum=1;Url;;VDI/VDE/DGQ/DKD 2618 Blatt 1.1;MISC;trule;VDI/VDE/DGQ/DKD 2618 Blatt 1.1;2021-07-00;DE88823737;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/627412/DIN_EN_10278_Ma%C3%9Fe_und_Grenzabma%C3%9Fe_von_Blankstahlerzeugnissen.pdf?func=doc.Fetch&nodeId=627412&vernum=2;Url;;DIN EN 10278;de;trule;DIN EN 10278;2024-01-00;DE30097043;;;
https://jhci.global.jhcn.net/livelink/llisapi.dll/97247343/DIN_EN_62271%2D1_VDE_0671%2D1_Hochspannungs%2DSchaltger%C3%A4te_und_%2DSchaltanlagen%2DTeil_1_Gemeinsame_Bestimmungen_f%C3%BCr_Wechselstrom%2DSchaltger%C3%A4te_und_%2DSchaltanlagen.pdf?func=doc.Fetch&nodeId=97247343&vernum=1;Url;;DIN EN 62271-1*VDE 0671-1;de;trule;DIN EN 62271-1*VDE 0671-1;2023-08-00;DE30098480;;;
